Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4158.726563;412.953278;3900.000000;300.000000;258.726563;112.953278;282.308124;4033.000000;498.000000
2;4268.865723;400.671722;3915.600000;300.000000;353.265723;100.671722;367.330187;4143.000000;490.000000
3;4230.236816;410.621307;3931.200000;300.000000;299.036816;110.621307;318.841797;4104.000000;499.000000
4;4231.687988;389.605408;3946.800000;300.000000;284.887988;89.605408;298.647443;4107.000000;476.000000
5;4307.562988;391.629700;3962.300000;300.000000;345.262988;91.629700;357.214967;4182.000000;482.000000
6;4278.775879;384.737396;3977.900000;300.000000;300.875879;84.737396;312.580743;4154.000000;473.000000
7;4251.587402;426.048737;3993.500000;300.000000;258.087402;126.048737;287.223591;4124.000000;517.000000
8;4238.322754;383.839264;4009.100000;300.000000;229.222754;83.839264;244.073950;4114.000000;470.000000
9;4233.800293;417.746704;4024.700000;300.000000;209.100293;117.746704;239.973371;4107.000000;507.000000
10;4282.459961;380.015930;4040.300000;300.000000;242.159961;80.015930;255.037244;4158.000000;468.000000
11;4246.738281;294.192352;4055.800000;300.000000;190.938281;-5.807648;191.026585;4129.000000;372.000000
12;4258.067871;229.917297;4071.400000;300.000000;186.667871;-70.082703;199.390269;4145.000000;302.000000
13;4272.170898;242.940887;4087.000000;300.000000;185.170898;-57.059113;193.762752;4158.000000;317.000000
14;4301.419434;242.525208;4102.600000;300.000000;198.819434;-57.474792;206.960187;4187.000000;318.000000
15;4291.949707;291.231049;4118.200000;300.000000;173.749707;-8.768951;173.970846;4174.000000;371.000000
16;4306.786133;300.577698;4133.800000;300.000000;172.986133;0.577698;172.987097;4188.000000;382.000000
17;4306.466309;255.959412;4149.400000;300.000000;157.066309;-44.040588;163.123875;4191.000000;333.000000
18;4339.058105;246.283661;4164.900000;300.000000;174.158105;-53.716339;182.253918;4224.000000;324.000000
19;4364.401855;234.204071;4180.500000;300.000000;183.901855;-65.795929;195.317682;4250.000000;312.000000
20;4375.345215;299.290405;4196.100000;300.000000;179.245215;-0.709595;179.246619;4256.000000;384.000000
21;4403.026855;277.995972;4211.700000;300.000000;191.326855;-22.004028;192.588013;4285.000000;362.000000
22;4460.444824;330.044342;4227.300000;300.000000;233.144824;30.044342;235.072694;4338.000000;422.000000
23;4444.690430;281.571625;4242.900000;300.000000;201.790430;-18.428375;202.630162;4326.000000;368.000000
24;4429.618164;242.176849;4258.400000;300.000000;171.218164;-57.823151;180.718501;4314.000000;324.000000
25;4439.711914;269.045410;4274.000000;300.000000;165.711914;-30.954590;168.578246;4322.000000;354.000000
26;4466.995117;309.708252;4289.600000;300.000000;177.395117;9.708252;177.660569;4346.000000;400.000000
27;4440.613770;294.508850;4305.200000;300.000000;135.413770;-5.491150;135.525059;4321.000000;382.000000
28;4485.416504;286.100983;4320.800000;300.000000;164.616504;-13.899017;165.202228;4366.000000;375.000000
29;4553.257813;302.152832;4336.400000;300.000000;216.857813;2.152832;216.868498;4432.000000;396.000000
