Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4379.954102;782.768738;3900.000000;300.000000;479.954102;482.768738;680.750757;4033.000000;498.000000
2;4500.457031;780.416992;3915.600000;300.000000;584.857031;480.416992;756.873988;4143.000000;490.000000
3;4461.057129;784.285034;3931.200000;300.000000;529.857129;484.285034;717.830461;4104.000000;499.000000
4;4462.136719;772.491211;3946.800000;300.000000;515.336719;472.491211;699.156548;4107.000000;476.000000
5;4536.854004;777.520996;3962.300000;300.000000;574.554004;477.520996;747.086745;4182.000000;482.000000
6;4509.328613;772.440796;3977.900000;300.000000;531.428613;472.440796;711.067280;4154.000000;473.000000
7;4483.736816;793.944092;3993.500000;300.000000;490.236816;493.944092;695.925931;4124.000000;517.000000
8;4468.862793;769.689087;4009.100000;300.000000;459.762793;469.689087;657.259206;4114.000000;470.000000
9;4464.943359;788.536133;4024.700000;300.000000;440.243359;488.536133;657.633461;4107.000000;507.000000
10;4512.577637;770.198608;4040.300000;300.000000;472.277637;470.198608;666.432965;4158.000000;468.000000
11;4470.733398;724.880859;4055.800000;300.000000;414.933398;424.880859;593.880013;4129.000000;372.000000
12;4472.629883;697.153931;4071.400000;300.000000;401.229883;397.153931;564.549965;4145.000000;302.000000
13;4487.961914;704.775024;4087.000000;300.000000;400.961914;404.775024;569.748433;4158.000000;317.000000
14;4514.386719;708.497864;4102.600000;300.000000;411.786719;408.497864;580.033453;4187.000000;318.000000
15;4513.005371;728.411255;4118.200000;300.000000;394.805371;428.411255;582.586890;4174.000000;371.000000
16;4527.488281;734.117554;4133.800000;300.000000;393.688281;434.117554;586.044805;4188.000000;382.000000
17;4520.982910;714.779053;4149.400000;300.000000;371.582910;414.779053;556.880168;4191.000000;333.000000
18;4547.375000;714.842590;4164.900000;300.000000;382.475000;414.842590;564.253046;4224.000000;324.000000
19;4566.139648;713.264648;4180.500000;300.000000;385.639648;413.264648;565.248271;4250.000000;312.000000
20;4584.750488;740.190857;4196.100000;300.000000;388.650488;440.190857;587.211370;4256.000000;384.000000
