Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4026.084717;490.335175;3900.000000;300.000000;126.084717;190.335175;228.308639;4033.000000;498.000000
2;4143.854004;487.860321;3915.600000;300.000000;228.254004;187.860321;295.620349;4143.000000;490.000000
3;4100.835938;490.352844;3931.200000;300.000000;169.635938;190.352844;254.971678;4104.000000;499.000000
4;4108.236328;484.635010;3946.800000;300.000000;161.436328;184.635010;245.258588;4107.000000;476.000000
5;4186.635742;485.581421;3962.300000;300.000000;224.335742;185.581421;291.147710;4182.000000;482.000000
6;4158.683105;483.585754;3977.900000;300.000000;180.783105;183.585754;257.655313;4154.000000;473.000000
7;4119.072754;495.221283;3993.500000;300.000000;125.572754;195.221283;232.120369;4124.000000;517.000000
8;4116.826660;483.189087;4009.100000;300.000000;107.726660;183.189087;212.516528;4114.000000;470.000000
9;4102.646973;492.470398;4024.700000;300.000000;77.946973;192.470398;207.654965;4107.000000;507.000000
10;4163.888672;482.369446;4040.300000;300.000000;123.588672;182.369446;220.301554;4158.000000;468.000000
11;4154.975586;464.498505;4055.800000;300.000000;99.175586;164.498505;192.082157;4129.000000;372.000000
12;4191.103516;454.574524;4071.400000;300.000000;119.703516;154.574524;195.505026;4145.000000;302.000000
13;4200.541504;456.050720;4087.000000;300.000000;113.541504;156.050720;192.985752;4158.000000;317.000000
14;4230.808594;455.294983;4102.600000;300.000000;128.208594;155.294983;201.380176;4187.000000;318.000000
15;4202.799805;463.352478;4118.200000;300.000000;84.599805;163.352478;183.959667;4174.000000;371.000000
16;4214.743652;464.828857;4133.800000;300.000000;80.943652;164.828857;183.631226;4188.000000;382.000000
17;4230.800781;457.222107;4149.400000;300.000000;81.400781;157.222107;177.044848;4191.000000;333.000000
18;4267.781738;454.912659;4164.900000;300.000000;102.881738;154.912659;185.963932;4224.000000;324.000000
19;4298.119141;452.314026;4180.500000;300.000000;117.619141;152.314026;192.441744;4250.000000;312.000000
20;4285.093750;463.508118;4196.100000;300.000000;88.993750;163.508118;186.157976;4256.000000;384.000000
21;4320.424805;458.811646;4211.700000;300.000000;108.724805;158.811646;192.463560;4285.000000;362.000000
22;4360.108887;469.017670;4227.300000;300.000000;132.808887;169.017670;214.953886;4338.000000;422.000000
23;4360.561035;458.525024;4242.900000;300.000000;117.661035;158.525024;197.419104;4326.000000;368.000000
24;4360.096191;451.600861;4258.400000;300.000000;101.696191;151.600861;182.551188;4314.000000;324.000000
25;4360.101563;456.192078;4274.000000;300.000000;86.101563;156.192078;178.352023;4322.000000;354.000000
26;4373.045410;464.091034;4289.600000;300.000000;83.445410;164.091034;184.089663;4346.000000;400.000000
27;4352.045410;461.278015;4305.200000;300.000000;46.845410;161.278015;167.943713;4321.000000;382.000000
28;4399.009277;458.471985;4320.800000;300.000000;78.209277;158.471985;176.720290;4366.000000;375.000000
29;4459.566895;460.549255;4336.400000;300.000000;123.166895;160.549255;202.351544;4432.000000;396.000000
30;4441.575684;458.706635;4351.900000;300.000000;89.675684;158.706635;182.289671;4411.000000;384.000000
31;4443.539063;467.524017;4367.500000;300.000000;76.039063;167.524017;183.973464;4422.000000;425.000000
32;4464.770508;458.284363;4383.100000;300.000000;81.670508;158.284363;178.112356;4435.000000;386.000000
33;4469.311523;459.369049;4398.700000;300.000000;70.611523;159.369049;174.311448;4441.000000;392.000000
34;4539.979004;444.827881;4414.300000;300.000000;125.679004;144.827881;191.755905;4499.000000;332.000000
35;4471.832031;464.831848;4429.900000;300.000000;41.932031;164.831848;170.081843;4449.000000;417.000000
36;4486.455078;469.567474;4445.500000;300.000000;40.955078;169.567474;174.443248;4468.000000;438.000000
37;4505.041016;470.664124;4461.000000;300.000000;44.041016;170.664124;176.255083;4488.000000;444.000000
38;4476.194336;544.984314;4476.600000;300.000000;-0.405664;244.984314;244.984650;4475.000000;633.000000
39;4508.893066;459.513306;4492.200000;300.000000;16.693066;159.513306;160.384392;4483.000000;399.000000
40;4519.650879;447.936279;4507.800000;300.000000;11.850879;147.936279;148.410195;4481.000000;344.000000
41;4546.476074;466.117676;4523.400000;300.000000;23.076074;166.117676;167.712812;4528.000000;431.000000
42;4528.823730;462.838623;4539.000000;300.000000;-10.176270;162.838623;163.156286;4507.000000;416.000000
43;4551.219238;453.344086;4554.500000;300.000000;-3.280762;153.344086;153.379177;4522.000000;378.000000
44;4557.464844;456.668121;4570.100000;300.000000;-12.635156;156.668121;157.176803;4532.000000;394.000000
45;4585.322266;450.490387;4585.700000;300.000000;-0.377734;150.490387;150.490861;4556.000000;371.000000
46;4589.348633;450.113831;4601.300000;300.000000;-11.951367;150.113831;150.588835;4560.000000;370.000000
47;4598.953613;454.970947;4616.900000;300.000000;-17.946387;154.970947;156.006626;4575.000000;393.000000
48;4617.271484;443.921692;4632.500000;300.000000;-15.228516;143.921692;144.725123;4584.000000;346.000000
49;4647.253418;437.455231;4648.100000;300.000000;-0.846582;137.455231;137.457838;4610.000000;320.000000
50;4671.935059;438.915741;4663.600000;300.000000;8.335059;138.915741;139.165571;4640.000000;333.000000
51;4699.002930;435.144287;4679.200000;300.000000;19.802930;135.144287;136.587460;4667.000000;320.000000
52;4661.186035;429.626617;4694.800000;300.000000;-33.613965;129.626617;133.913997;4615.000000;280.000000
53;4676.209473;435.543854;4710.400000;300.000000;-34.190527;135.543854;139.789586;4641.000000;317.000000
54;4707.373535;439.428253;4726.000000;300.000000;-18.626465;139.428253;140.666922;4681.000000;342.000000
55;4756.909180;444.066589;4741.600000;300.000000;15.309180;144.066589;144.877718;4741.000000;368.000000
56;4754.968262;446.134003;4757.100000;300.000000;-2.131738;146.134003;146.149550;4740.000000;376.000000
57;4763.287598;425.325684;4772.700000;300.000000;-9.412402;125.325684;125.678639;4733.000000;283.000000
58;4786.530762;432.562714;4788.300000;300.000000;-1.769238;132.562714;132.574520;4768.000000;322.000000
59;4792.923828;434.433807;4803.900000;300.000000;-10.976172;134.433807;134.881151;4777.000000;331.000000
60;4832.725586;440.976532;4819.500000;300.000000;13.225586;140.976532;141.595546;4828.000000;360.000000
61;4829.540527;446.596924;4835.100000;300.000000;-5.559473;146.596924;146.702303;4826.000000;381.000000
62;4865.367676;448.752502;4850.600000;300.000000;14.767676;148.752502;149.483749;4869.000000;388.000000
63;4842.076172;430.228516;4866.200000;300.000000;-24.123828;130.228516;132.444046;4835.000000;316.000000
64;4871.658691;438.191010;4881.800000;300.000000;-10.141309;138.191010;138.562626;4875.000000;349.000000
65;4880.497070;437.244720;4897.400000;300.000000;-16.902930;137.244720;138.281677;4886.000000;345.000000
66;4848.629395;448.605286;4913.000000;300.000000;-64.370605;148.605286;161.947849;4849.000000;388.000000
67;4863.768066;448.160156;4928.600000;300.000000;-64.831934;148.160156;161.723874;4867.000000;386.000000
68;4854.767090;453.646515;4944.200000;300.000000;-89.432910;153.646515;177.779349;4857.000000;405.000000
69;4859.607910;448.118347;4959.700000;300.000000;-100.092090;148.118347;178.766527;4862.000000;386.000000
70;4925.200684;457.201874;4975.300000;300.000000;-50.099316;157.201874;164.992032;4942.000000;411.000000
71;4941.075684;465.437469;4990.900000;300.000000;-49.824316;165.437469;172.777368;4960.000000;434.000000
72;4960.837402;479.790741;5006.500000;300.000000;-45.662598;179.790741;185.498742;4980.000000;471.000000
73;4941.004395;465.094513;5022.100000;300.000000;-81.095605;165.094513;183.936661;4960.000000;433.000000
74;4960.006348;479.742950;5037.700000;300.000000;-77.693652;179.742950;195.815811;4979.000000;471.000000
