Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4173.430664;411.613403;3900.000000;300.000000;273.430664;111.613403;295.333506;0.515959;0.346471
2;4282.001953;399.676514;3915.600000;300.000000;366.401953;99.676514;379.718051;0.528866;0.345440
3;4243.857910;409.498993;3931.200000;300.000000;312.657910;109.498993;331.277826;0.524290;0.346600
4;4245.528320;388.510620;3946.800000;300.000000;298.728320;88.510620;311.564984;0.524642;0.343637
5;4320.202637;390.761047;3962.300000;300.000000;357.902637;90.761047;369.231452;0.533443;0.344410
6;4291.941895;383.789764;3977.900000;300.000000;314.041895;83.789764;325.027747;0.530157;0.343251
7;4264.699707;424.973450;3993.500000;300.000000;271.199707;124.973450;298.609518;0.526637;0.348918
8;4252.126953;382.770996;4009.100000;300.000000;243.026953;82.770996;256.735540;0.525464;0.342865
9;4247.284180;416.627045;4024.700000;300.000000;222.584180;116.627045;251.287852;0.524642;0.347630
10;4295.622559;379.084564;4040.300000;300.000000;255.322559;79.084564;267.290062;0.530627;0.342607
11;4261.442871;293.248657;4055.800000;300.000000;205.642871;-6.751343;205.753666;0.527224;0.330242
12;4273.336914;229.079132;4071.400000;300.000000;201.936914;-70.920868;214.028705;0.529101;0.321226
13;4287.070801;242.130676;4087.000000;300.000000;200.070801;-57.869324;208.271899;0.530627;0.323158
14;4315.869629;241.803436;4102.600000;300.000000;213.269629;-58.196564;221.067353;0.534030;0.323287
15;4305.987305;290.426666;4118.200000;300.000000;187.787305;-9.573334;188.031169;0.532504;0.330113
16;4320.486328;299.807800;4133.800000;300.000000;186.686328;-0.192200;186.686427;0.534147;0.331530
17;4320.684570;255.237869;4149.400000;300.000000;171.284570;-44.762131;177.036867;0.534499;0.325219
18;4352.882324;245.670929;4164.900000;300.000000;187.982324;-54.329071;195.675758;0.538371;0.324060
19;4377.971680;233.680756;4180.500000;300.000000;197.471680;-66.319244;208.310601;0.541422;0.322514
20;4387.996094;298.728027;4196.100000;300.000000;191.896094;-1.271973;191.900309;0.542126;0.331788
21;4415.493652;277.540344;4211.700000;300.000000;203.793652;-22.459656;205.027532;0.545529;0.328954
22;4471.420898;329.703857;4227.300000;300.000000;244.120898;29.703857;245.921394;0.551748;0.336682
23;4456.469238;281.237396;4242.900000;300.000000;213.569238;-18.762604;214.391825;0.550340;0.329727
24;4442.083984;241.840942;4258.400000;300.000000;183.683984;-58.159058;192.671436;0.548932;0.324060
25;4451.711914;268.709961;4274.000000;300.000000;177.711914;-31.290039;180.445535;0.549871;0.327924
26;4478.104492;309.409637;4289.600000;300.000000;188.504492;9.409637;188.739198;0.552687;0.333849
27;4452.306641;294.148132;4305.200000;300.000000;147.106641;-5.851868;147.222988;0.549754;0.331530
28;4496.510742;285.884338;4320.800000;300.000000;175.710742;-14.115662;176.276819;0.555034;0.330629
29;4563.114746;302.122406;4336.400000;300.000000;226.714746;2.122406;226.724680;0.562779;0.333333
30;4541.621582;292.132111;4351.900000;300.000000;189.721582;-7.867889;189.884655;0.560314;0.331788
31;4554.846191;328.850189;4367.500000;300.000000;187.346191;28.850189;189.554554;0.561605;0.337069
32;4565.521973;292.924835;4383.100000;300.000000;182.421973;-7.075165;182.559125;0.563131;0.332045
33;4571.808594;298.111267;4398.700000;300.000000;173.108594;-1.888733;173.118897;0.563835;0.332818
34;4625.895508;241.224579;4414.300000;300.000000;211.595508;-58.775421;219.606942;0.570641;0.325090
35;4581.152832;320.445465;4429.900000;300.000000;151.252832;20.445465;152.628425;0.564774;0.336038
36;4601.174316;338.683472;4445.500000;300.000000;155.674316;38.683472;160.408553;0.567003;0.338743
37;4621.336914;343.274292;4461.000000;300.000000;160.336914;43.274292;166.074051;0.569350;0.339516
38;4619.156250;515.247009;4476.600000;300.000000;142.556250;215.247009;258.173506;0.567824;0.363859
39;4613.832520;302.672974;4492.200000;300.000000;121.632520;2.672974;121.661886;0.568763;0.333720
40;4608.735352;252.874161;4507.800000;300.000000;100.935352;-47.125839;111.394748;0.568529;0.326636
41;4660.245605;329.781586;4523.400000;300.000000;136.845605;29.781586;140.048786;0.574044;0.337841
42;4638.582520;317.070313;4539.000000;300.000000;99.582520;17.070313;101.035013;0.571579;0.335909
43;4651.297363;281.966705;4554.500000;300.000000;96.797363;-18.033295;98.462832;0.573340;0.331015
44;4662.114746;296.052704;4570.100000;300.000000;92.014746;-3.947296;92.099374;0.574513;0.333076
45;4684.599121;274.171082;4585.700000;300.000000;98.899121;-25.828918;102.216286;0.577329;0.330113
46;4688.507324;273.093872;4601.300000;300.000000;87.207324;-26.906128;91.263668;0.577799;0.329985
47;4704.676758;293.316040;4616.900000;300.000000;87.776758;-6.683960;88.030873;0.579559;0.332947
48;4710.934570;250.305069;4632.500000;300.000000;78.434570;-49.694931;92.852399;0.580615;0.326893
49;4735.231445;225.617096;4648.100000;300.000000;87.131445;-74.382904;114.563106;0.583666;0.323545
