Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;3937.800293;395.607117;3900.000000;300.000000;37.800293;95.607117;102.808477;4033.000000;498.000000
2;4036.892090;383.691650;3915.600000;300.000000;121.292090;83.691650;147.363711;4143.000000;490.000000
3;4002.924805;392.691864;3931.200000;300.000000;71.724805;92.691864;117.201661;4104.000000;499.000000
4;4002.770996;375.054321;3946.800000;300.000000;55.970996;75.054321;93.626404;4107.000000;476.000000
5;4070.691895;375.425110;3962.300000;300.000000;108.391895;75.425110;132.052073;4182.000000;482.000000
6;4044.541992;370.202911;3977.900000;300.000000;66.641992;70.202911;96.796714;4154.000000;473.000000
7;4023.801758;405.806946;3993.500000;300.000000;30.301758;105.806946;110.060467;4124.000000;517.000000
8;4008.403809;370.209686;4009.100000;300.000000;-0.696191;70.209686;70.213138;4114.000000;470.000000
9;4006.788574;398.765289;4024.700000;300.000000;-17.911426;98.765289;100.376300;4107.000000;507.000000
10;4047.518066;366.247742;4040.300000;300.000000;7.218066;66.247742;66.639806;4158.000000;468.000000
11;4016.449707;302.194061;4055.800000;300.000000;-39.350293;2.194061;39.411413;4129.000000;372.000000
12;4032.968750;259.193604;4071.400000;300.000000;-38.431250;-40.806396;56.054643;4145.000000;302.000000
13;4043.315430;266.777771;4087.000000;300.000000;-43.684570;-33.222229;54.882221;4158.000000;317.000000
14;4068.579102;265.089539;4102.600000;300.000000;-34.020898;-34.910461;48.745891;4187.000000;318.000000
15;4055.839844;298.432831;4118.200000;300.000000;-62.360156;-1.567169;62.379845;4174.000000;371.000000
16;4068.232910;304.519226;4133.800000;300.000000;-65.567090;4.519226;65.722650;4188.000000;382.000000
17;4071.374023;273.672913;4149.400000;300.000000;-78.025977;-26.327087;82.347851;4191.000000;333.000000
18;4100.730469;265.651337;4164.900000;300.000000;-64.169531;-34.348663;72.784335;4224.000000;324.000000
19;4124.383301;256.341034;4180.500000;300.000000;-56.116699;-43.658966;71.099854;4250.000000;312.000000
20;4128.133301;300.880524;4196.100000;300.000000;-67.966699;0.880524;67.972403;4256.000000;384.000000
21;4153.670898;284.225281;4211.700000;300.000000;-58.029102;-15.774719;60.135001;4285.000000;362.000000
22;4203.014648;320.858124;4227.300000;300.000000;-24.285352;20.858124;32.013117;4338.000000;422.000000
23;4190.357910;284.702759;4242.900000;300.000000;-52.542090;-15.297241;54.723640;4326.000000;368.000000
24;4180.877930;257.842529;4258.400000;300.000000;-77.522070;-42.157471;88.243548;4314.000000;324.000000
25;4186.910156;275.943939;4274.000000;300.000000;-87.089844;-24.056061;90.351176;4322.000000;354.000000
26;4208.993652;304.677826;4289.600000;300.000000;-80.606348;4.677826;80.741968;4346.000000;400.000000
27;4185.972168;294.427338;4305.200000;300.000000;-119.227832;-5.572662;119.357993;4321.000000;382.000000
28;4226.600586;285.874268;4320.800000;300.000000;-94.199414;-14.125732;95.252643;4366.000000;375.000000
29;4287.690430;294.358063;4336.400000;300.000000;-48.709570;-5.641937;49.035229;4432.000000;396.000000
30;4268.000000;287.919739;4351.900000;300.000000;-83.900000;-12.080261;84.765221;4411.000000;384.000000
31;4279.691895;316.215637;4367.500000;300.000000;-87.808105;16.215637;89.292834;4422.000000;425.000000
32;4290.356445;287.042969;4383.100000;300.000000;-92.743555;-12.957031;93.644282;4435.000000;386.000000
33;4296.031250;290.680542;4398.700000;300.000000;-102.668750;-9.319458;103.090856;4441.000000;392.000000
34;4353.969238;243.652863;4414.300000;300.000000;-60.330762;-56.347137;82.551806;4499.000000;332.000000
35;4304.307129;307.934967;4429.900000;300.000000;-125.592871;7.934967;125.843287;4449.000000;417.000000
36;4323.450684;321.928833;4445.500000;300.000000;-122.049316;21.928833;124.003667;4468.000000;438.000000
37;4342.776855;324.730438;4461.000000;300.000000;-118.223145;24.730438;120.782062;4488.000000;444.000000
38;4373.728516;491.543884;4476.600000;300.000000;-102.871484;191.543884;217.420335;4475.000000;633.000000
39;4335.824707;291.574158;4492.200000;300.000000;-156.375293;-8.425842;156.602130;4483.000000;399.000000
40;4335.441895;253.652512;4507.800000;300.000000;-172.358105;-46.347488;178.480829;4481.000000;344.000000
41;4380.114258;310.911835;4523.400000;300.000000;-143.285742;10.911835;143.700633;4528.000000;431.000000
42;4359.214355;301.656006;4539.000000;300.000000;-179.785645;1.656006;179.793271;4507.000000;416.000000
43;4373.659180;272.435944;4554.500000;300.000000;-180.840820;-27.564056;182.929439;4522.000000;378.000000
44;4383.152832;282.833130;4570.100000;300.000000;-186.947168;-17.166870;187.733708;4532.000000;394.000000
45;4407.582520;263.578156;4585.700000;300.000000;-178.117480;-36.421844;181.803156;4556.000000;371.000000
46;4411.641113;262.394043;4601.300000;300.000000;-189.658887;-37.605957;193.351238;4560.000000;370.000000
47;4425.784180;277.264374;4616.900000;300.000000;-191.115820;-22.735626;192.463413;4575.000000;393.000000
48;4437.858887;242.617920;4632.500000;300.000000;-194.641113;-57.382080;202.923301;4584.000000;346.000000
49;4468.181152;221.419800;4648.100000;300.000000;-179.918848;-78.580200;196.330435;4610.000000;320.000000
50;4497.977539;226.051727;4663.600000;300.000000;-165.622461;-73.948273;181.381219;4640.000000;333.000000
51;4529.120605;213.167206;4679.200000;300.000000;-150.079395;-86.832794;173.389039;4667.000000;320.000000
52;4480.921387;194.564148;4694.800000;300.000000;-213.878613;-105.435852;238.454986;4615.000000;280.000000
53;4501.577637;214.971802;4710.400000;300.000000;-208.822363;-85.028198;225.469674;4641.000000;317.000000
54;4540.769043;226.430939;4726.000000;300.000000;-185.230957;-73.569061;199.306082;4681.000000;342.000000
55;4603.219727;236.471161;4741.600000;300.000000;-138.380273;-63.528839;152.266258;4741.000000;368.000000
56;4601.141602;242.665253;4757.100000;300.000000;-155.958398;-57.334747;166.163460;4740.000000;376.000000
57;4610.834473;177.638748;4772.700000;300.000000;-161.865527;-122.361252;202.910633;4733.000000;283.000000
58;4641.638184;198.559753;4788.300000;300.000000;-146.661816;-101.440247;178.325018;4768.000000;322.000000
59;4650.105469;203.506058;4803.900000;300.000000;-153.794531;-96.493942;181.559463;4777.000000;331.000000
