Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;3933.092041;735.484009;3900.000000;300.000000;33.092041;435.484009;436.739516;4033.000000;498.000000
2;4038.608398;751.422180;3915.600000;300.000000;123.008398;451.422180;467.881450;4143.000000;490.000000
3;4002.141357;747.189941;3931.200000;300.000000;70.941357;447.189941;452.781978;4104.000000;499.000000
4;3997.898926;742.387268;3946.800000;300.000000;51.098926;442.387268;445.328637;4107.000000;476.000000
5;4076.509033;755.854370;3962.300000;300.000000;114.209033;455.854370;469.943518;4182.000000;482.000000
6;4044.688477;749.300964;3977.900000;300.000000;66.788477;449.300964;454.237886;4154.000000;473.000000
7;4027.729736;754.575073;3993.500000;300.000000;34.229736;454.575073;455.862010;4124.000000;517.000000
8;4003.031982;742.147156;4009.100000;300.000000;-6.068018;442.147156;442.188792;4114.000000;470.000000
9;4007.636963;749.521667;4024.700000;300.000000;-17.063037;449.521667;449.845392;4107.000000;507.000000
10;4047.298096;748.802429;4040.300000;300.000000;6.998096;448.802429;448.856986;4158.000000;468.000000
11;3988.266357;722.467896;4055.800000;300.000000;-67.533643;422.467896;427.831644;4129.000000;372.000000
12;3984.710693;709.693115;4071.400000;300.000000;-86.689307;409.693115;418.764235;4145.000000;302.000000
13;4002.577148;714.953918;4087.000000;300.000000;-84.422852;414.953918;423.454806;4158.000000;317.000000
14;4033.863525;719.683289;4102.600000;300.000000;-68.736475;419.683289;425.274929;4187.000000;318.000000
15;4035.052979;729.408142;4118.200000;300.000000;-83.147021;429.408142;437.384019;4174.000000;371.000000
16;4053.217773;734.102112;4133.800000;300.000000;-80.582227;434.102112;441.517994;4188.000000;382.000000
17;4042.390381;723.621765;4149.400000;300.000000;-107.009619;423.621765;436.928436;4191.000000;333.000000
18;4076.047607;726.749939;4164.900000;300.000000;-88.852393;426.749939;435.901661;4224.000000;324.000000
19;4101.916016;728.055298;4180.500000;300.000000;-78.583984;428.055298;435.208893;4250.000000;312.000000
