Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4069.445557;422.157043;3900.000000;300.000000;169.445557;122.157043;208.887864;4033.000000;498.000000
2;4178.077637;410.584076;3915.600000;300.000000;262.477637;110.584076;284.821607;4143.000000;490.000000
3;4139.874023;420.339874;3931.200000;300.000000;208.674023;120.339874;240.886972;4104.000000;499.000000
4;4141.687500;399.130859;3946.800000;300.000000;194.887500;99.130859;218.650554;4107.000000;476.000000
5;4216.332520;401.745239;3962.300000;300.000000;254.032520;101.745239;273.650534;4182.000000;482.000000
6;4188.124512;394.569489;3977.900000;300.000000;210.224512;94.569489;230.516233;4154.000000;473.000000
7;4160.606445;436.077637;3993.500000;300.000000;167.106445;136.077637;215.503335;4124.000000;517.000000
8;4148.323730;393.358765;4009.100000;300.000000;139.223730;93.358765;167.627880;4114.000000;470.000000
9;4143.250977;427.561096;4024.700000;300.000000;118.550977;127.561096;174.144099;4107.000000;507.000000
10;4191.836426;389.830109;4040.300000;300.000000;151.536426;89.830109;176.161110;4158.000000;468.000000
11;4158.249023;302.904724;4055.800000;300.000000;102.449023;2.904724;102.490194;4129.000000;372.000000
12;4170.578613;238.091400;4071.400000;300.000000;99.178613;-61.908600;116.914807;4145.000000;302.000000
13;4184.221191;251.347046;4087.000000;300.000000;97.221191;-48.652954;108.715546;4158.000000;317.000000
14;4213.017090;251.147507;4102.600000;300.000000;110.417090;-48.852493;120.741459;4187.000000;318.000000
15;4202.804199;300.254852;4118.200000;300.000000;84.604199;0.254852;84.604583;4174.000000;371.000000
16;4217.236328;309.803925;4133.800000;300.000000;83.436328;9.803925;84.010343;4188.000000;382.000000
17;4217.738770;264.749786;4149.400000;300.000000;68.338770;-35.250214;76.894506;4191.000000;333.000000
18;4249.995605;255.225098;4164.900000;300.000000;85.095605;-44.774902;96.156404;4224.000000;324.000000
19;4275.162109;243.218903;4180.500000;300.000000;94.662109;-56.781097;110.385724;4250.000000;312.000000
20;4284.740723;309.019196;4196.100000;300.000000;88.640723;9.019196;89.098393;4256.000000;384.000000
21;4312.377441;287.726105;4211.700000;300.000000;100.677441;-12.273895;101.422856;4285.000000;362.000000
22;4367.938477;340.711151;4227.300000;300.000000;140.638477;40.711151;146.412359;4338.000000;422.000000
23;4353.320313;291.649536;4242.900000;300.000000;110.420313;-8.350464;110.735612;4326.000000;368.000000
