Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4174.824219;466.740906;3900.000000;300.000000;274.824219;166.740906;321.451211;4033.000000;498.000000
2;4298.936035;451.602722;3915.600000;300.000000;383.336035;151.602722;412.225547;4143.000000;490.000000
3;4254.436035;461.261108;3931.200000;300.000000;323.236035;161.261108;361.229400;4104.000000;499.000000
4;4261.315430;444.837708;3946.800000;300.000000;314.515430;144.837708;346.262786;4107.000000;476.000000
5;4342.670898;442.849670;3962.300000;300.000000;380.370898;142.849670;406.310286;4182.000000;482.000000
6;4313.532227;438.947479;3977.900000;300.000000;335.632227;138.947479;363.256650;4154.000000;473.000000
7;4273.621582;472.315399;3993.500000;300.000000;280.121582;172.315399;328.877937;4124.000000;517.000000
8;4269.952148;440.100464;4009.100000;300.000000;260.852148;140.100464;296.094551;4114.000000;470.000000
9;4256.467285;466.687561;4024.700000;300.000000;231.767285;166.687561;285.483480;4107.000000;507.000000
10;4318.615234;435.209442;4040.300000;300.000000;278.315234;135.209442;309.420366;4158.000000;468.000000
11;4297.416992;373.726624;4055.800000;300.000000;241.616992;73.726624;252.615094;4129.000000;372.000000
12;4318.227051;329.257202;4071.400000;300.000000;246.827051;29.257202;248.554978;4145.000000;302.000000
13;4331.939941;337.840302;4087.000000;300.000000;244.939941;37.840302;247.845644;4158.000000;317.000000
14;4363.106934;337.206238;4102.600000;300.000000;260.506934;37.206238;263.150464;4187.000000;318.000000
15;4346.463867;370.513977;4118.200000;300.000000;228.263867;70.513977;238.907124;4174.000000;371.000000
16;4360.715820;376.654022;4133.800000;300.000000;226.915820;76.654022;239.513316;4188.000000;382.000000
17;4366.876465;346.113922;4149.400000;300.000000;217.476465;46.113922;222.311733;4191.000000;333.000000
18;4402.277832;339.243011;4164.900000;300.000000;237.377832;39.243011;240.599770;4224.000000;324.000000
19;4429.875977;331.129059;4180.500000;300.000000;249.375977;31.129059;251.311353;4250.000000;312.000000
20;4432.766602;374.014832;4196.100000;300.000000;236.666602;74.014832;247.970312;4256.000000;384.000000
21;4464.430176;359.135010;4211.700000;300.000000;252.730176;59.135010;259.556335;4285.000000;362.000000
22;4514.113281;392.571259;4227.300000;300.000000;286.813281;92.571259;301.382309;4338.000000;422.000000
23;4506.175781;360.688385;4242.900000;300.000000;263.275781;60.688385;270.179972;4326.000000;368.000000
24;4495.717773;335.642395;4258.400000;300.000000;237.317773;35.642395;239.979386;4314.000000;324.000000
25;4502.836426;352.654572;4274.000000;300.000000;228.836426;52.654572;234.816127;4322.000000;354.000000
26;4524.234375;378.707367;4289.600000;300.000000;234.634375;78.707367;247.483615;4346.000000;400.000000
27;4500.182129;369.265656;4305.200000;300.000000;194.982129;69.265656;206.919698;4321.000000;382.000000
28;4546.167480;362.839386;4320.800000;300.000000;225.367480;62.839386;233.964291;4366.000000;375.000000
29;4610.044434;371.721466;4336.400000;300.000000;273.644434;71.721466;282.887336;4432.000000;396.000000
30;4590.288086;365.850952;4351.900000;300.000000;238.388086;65.850952;247.316048;4411.000000;384.000000
31;4597.802734;389.298065;4367.500000;300.000000;230.302734;89.298065;247.009097;4422.000000;425.000000
32;4613.654785;365.824768;4383.100000;300.000000;230.554785;65.824768;239.767406;4435.000000;386.000000
33;4619.093750;368.963684;4398.700000;300.000000;220.393750;68.963684;230.931580;4441.000000;392.000000
34;4677.152832;333.605927;4414.300000;300.000000;262.852832;33.605927;264.992395;4499.000000;332.000000
35;4624.906250;383.019135;4429.900000;300.000000;195.006250;83.019135;211.942479;4449.000000;417.000000
36;4641.293945;394.279938;4445.500000;300.000000;195.793945;94.279938;217.310781;4468.000000;438.000000
37;4659.888184;396.620911;4461.000000;300.000000;198.888184;96.620911;221.115603;4488.000000;444.000000
38;4615.344238;521.357117;4476.600000;300.000000;138.744238;221.357117;261.244975;4475.000000;633.000000
39;4659.078125;370.861359;4492.200000;300.000000;166.878125;70.861359;181.299864;4483.000000;399.000000
40;4659.852539;340.596985;4507.800000;300.000000;152.052539;40.596985;157.378810;4481.000000;344.000000
41;4699.111328;386.726685;4523.400000;300.000000;175.711328;86.726685;195.948944;4528.000000;431.000000
42;4680.604492;379.289429;4539.000000;300.000000;141.604492;79.289429;162.291854;4507.000000;416.000000
43;4697.272949;357.398651;4554.500000;300.000000;142.772949;57.398651;153.878914;4522.000000;378.000000
44;4705.728516;365.724274;4570.100000;300.000000;135.628516;65.724274;150.714214;4532.000000;394.000000
45;4729.244629;352.248077;4585.700000;300.000000;143.544629;52.248077;152.757723;4556.000000;371.000000
46;4732.977539;351.562042;4601.300000;300.000000;131.677539;51.562042;141.412936;4560.000000;370.000000
47;4745.637207;363.256165;4616.900000;300.000000;128.737207;63.256165;143.438526;4575.000000;393.000000
48;4755.698242;338.218750;4632.500000;300.000000;123.198242;38.218750;128.990231;4584.000000;346.000000
49;4779.421875;324.467285;4648.100000;300.000000;131.321875;24.467285;133.581746;4610.000000;320.000000
50;4806.229004;330.140778;4663.600000;300.000000;142.629004;30.140778;145.778940;4640.000000;333.000000
51;4830.047363;323.241852;4679.200000;300.000000;150.847363;23.241852;152.627359;4667.000000;320.000000
52;4783.066406;305.106415;4694.800000;300.000000;88.266406;5.106415;88.413992;4615.000000;280.000000
53;4807.079102;322.329987;4710.400000;300.000000;96.679102;22.329987;99.224377;4641.000000;317.000000
54;4842.323242;333.517151;4726.000000;300.000000;116.323242;33.517151;121.055756;4681.000000;342.000000
55;4893.894531;344.539337;4741.600000;300.000000;152.294531;44.539337;158.673806;4741.000000;368.000000
56;4892.834473;348.461182;4757.100000;300.000000;135.734473;48.461182;144.126102;4740.000000;376.000000
57;4886.172363;305.308807;4772.700000;300.000000;113.472363;5.308807;113.596482;4733.000000;283.000000
58;4917.025879;322.401367;4788.300000;300.000000;128.725879;22.401367;130.660526;4768.000000;322.000000
59;4924.736816;326.351929;4803.900000;300.000000;120.836816;26.351929;123.676838;4777.000000;331.000000
60;4967.492188;338.675079;4819.500000;300.000000;147.992188;38.675079;152.962248;4828.000000;360.000000
61;4965.527344;348.489777;4835.100000;300.000000;130.427344;48.489777;139.149382;4826.000000;381.000000
62;5001.090332;350.708893;4850.600000;300.000000;150.490332;50.708893;158.804067;4869.000000;388.000000
63;4972.850586;318.913910;4866.200000;300.000000;106.650586;18.913910;108.314743;4835.000000;316.000000
64;5006.303711;332.896606;4881.800000;300.000000;124.503711;32.896606;128.776398;4875.000000;349.000000
65;5015.267578;330.984772;4897.400000;300.000000;117.867578;30.984772;121.872155;4886.000000;345.000000
66;4984.524414;351.201416;4913.000000;300.000000;71.524414;51.201416;87.962076;4849.000000;388.000000
67;4999.480469;349.826263;4928.600000;300.000000;70.880469;49.826263;86.641199;4867.000000;386.000000
68;4990.672852;359.043457;4944.200000;300.000000;46.472852;59.043457;75.138910;4857.000000;405.000000
69;4995.345215;349.945190;4959.700000;300.000000;35.645215;49.945190;61.360438;4862.000000;386.000000
70;5060.434082;359.646942;4975.300000;300.000000;85.134082;59.646942;103.949842;4942.000000;411.000000
71;5074.395020;369.953552;4990.900000;300.000000;83.495020;69.953552;108.926203;4960.000000;434.000000
72;5089.023926;387.220123;5006.500000;300.000000;82.523926;87.220123;120.073095;4980.000000;471.000000
73;5074.431641;369.480743;5022.100000;300.000000;52.331641;69.480743;86.983759;4960.000000;433.000000
74;5088.203125;387.253204;5037.700000;300.000000;50.503125;87.253204;100.815114;4979.000000;471.000000
75;5123.629395;374.045013;5053.200000;300.000000;70.429395;74.045013;102.190820;5021.000000;446.000000
76;5111.741211;370.202148;5068.800000;300.000000;42.941211;70.202148;82.293920;5006.000000;437.000000
77;5087.057617;363.044067;5084.400000;300.000000;2.657617;63.044067;63.100058;4975.000000;420.000000
78;5117.217285;382.768188;5100.000000;300.000000;17.217285;82.768188;84.539978;5014.000000;464.000000
79;5126.364746;369.333649;5115.600000;300.000000;10.764746;69.333649;70.164340;5024.000000;436.000000
80;5126.908203;355.348145;5131.200000;300.000000;-4.291797;55.348145;55.514292;5024.000000;405.000000
81;5143.519531;327.425049;5146.800000;300.000000;-3.280469;27.425049;27.620550;5046.000000;339.000000
82;5164.613770;353.868958;5162.300000;300.000000;2.313770;53.868958;53.918625;5071.000000;403.000000
83;5169.357910;349.538971;5177.900000;300.000000;-8.542090;49.538971;50.270040;5077.000000;393.000000
84;5199.502441;327.253265;5193.500000;300.000000;6.002441;27.253265;27.906447;5117.000000;338.000000
85;5196.218262;307.857880;5209.100000;300.000000;-12.881738;7.857880;15.089250;5117.000000;286.000000
86;5220.711426;341.900085;5224.700000;300.000000;-3.988574;41.900085;42.089499;5142.000000;375.000000
87;5220.711426;341.900085;5240.300000;300.000000;-19.588574;41.900085;46.252885;5142.000000;375.000000
88;5244.291016;339.620819;5255.800000;300.000000;-11.508984;39.620819;41.258527;5172.000000;369.000000
