Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4558.530273;301.259918;3900.000000;300.000000;658.530273;1.259918;658.531479;4033.000000;498.000000
2;4664.729980;296.862335;3915.600000;300.000000;749.129980;-3.137665;749.136551;4143.000000;490.000000
3;4632.932617;302.617706;3931.200000;300.000000;701.732617;2.617706;701.737500;4104.000000;499.000000
4;4623.321777;284.649811;3946.800000;300.000000;676.521777;-15.350189;676.695902;4107.000000;476.000000
5;4694.186523;292.787628;3962.300000;300.000000;731.886523;-7.212372;731.922060;4182.000000;482.000000
6;4664.725098;284.432831;3977.900000;300.000000;686.825098;-15.567169;687.001493;4154.000000;473.000000
7;4661.652344;317.399445;3993.500000;300.000000;668.152344;17.399445;668.378856;4124.000000;517.000000
8;4626.562988;280.267303;4009.100000;300.000000;617.462988;-19.732697;617.778214;4114.000000;470.000000
9;4640.047363;309.046417;4024.700000;300.000000;615.347363;9.046417;615.413857;4107.000000;507.000000
10;4665.242188;280.891693;4040.300000;300.000000;624.942187;-19.108307;625.234248;4158.000000;468.000000
11;4576.458008;207.848328;4055.800000;300.000000;520.658008;-92.151672;528.750122;4129.000000;372.000000
12;4535.347168;158.630920;4071.400000;300.000000;463.947168;-141.369080;485.007414;4145.000000;302.000000
13;4558.264160;171.020691;4087.000000;300.000000;471.264160;-128.979309;488.595508;4158.000000;317.000000
14;4582.001953;175.341858;4102.600000;300.000000;479.401953;-124.658142;495.344209;4187.000000;318.000000
15;4613.373047;211.469421;4118.200000;300.000000;495.173047;-88.530579;503.024860;4174.000000;371.000000
16;4632.715332;220.746857;4133.800000;300.000000;498.915332;-79.253143;505.170832;4188.000000;382.000000
17;4597.323242;186.434387;4149.400000;300.000000;447.923242;-113.565613;462.095639;4191.000000;333.000000
18;4614.868164;184.397766;4164.900000;300.000000;449.968164;-115.602234;464.580698;4224.000000;324.000000
19;4623.566406;179.765808;4180.500000;300.000000;443.066406;-120.234192;459.090515;4250.000000;312.000000
20;4685.423340;229.696991;4196.100000;300.000000;489.323340;-70.303009;494.347898;4256.000000;384.000000
21;4688.769531;218.460175;4211.700000;300.000000;477.069531;-81.539825;483.987687;4285.000000;362.000000
22;4769.038574;265.195282;4227.300000;300.000000;541.738574;-34.804718;542.855461;4338.000000;422.000000
23;4720.736328;228.018280;4242.900000;300.000000;477.836328;-71.981720;483.227611;4326.000000;368.000000
24;4677.195801;197.311218;4258.400000;300.000000;418.795801;-102.688782;431.201703;4314.000000;324.000000
25;4707.042480;218.254608;4274.000000;300.000000;433.042480;-81.745392;440.690480;4322.000000;354.000000
26;4758.031738;251.704376;4289.600000;300.000000;468.431738;-48.295624;470.914813;4346.000000;400.000000
27;4728.331543;236.558868;4305.200000;300.000000;423.131543;-63.441132;427.861052;4321.000000;382.000000
28;4751.474121;238.209015;4320.800000;300.000000;430.674121;-61.790985;435.084273;4366.000000;375.000000
29;4806.829590;261.133698;4336.400000;300.000000;470.429590;-38.866302;472.032402;4432.000000;396.000000
30;4785.487305;250.482452;4351.900000;300.000000;433.587305;-49.517548;436.405704;4411.000000;384.000000
31;4822.592773;278.121063;4367.500000;300.000000;455.092773;-21.878937;455.618393;4422.000000;425.000000
32;4800.912109;255.304047;4383.100000;300.000000;417.812109;-44.695953;420.196010;4435.000000;386.000000
33;4808.924805;259.955231;4398.700000;300.000000;410.224805;-40.044769;412.174689;4441.000000;392.000000
34;4793.288086;232.456696;4414.300000;300.000000;378.988086;-67.543304;384.959826;4499.000000;332.000000
35;4832.201172;276.828644;4429.900000;300.000000;402.301172;-23.171356;402.967920;4449.000000;417.000000
36;4858.146484;292.843048;4445.500000;300.000000;412.646484;-7.156952;412.708545;4468.000000;438.000000
37;4873.474609;299.511566;4461.000000;300.000000;412.474609;-0.488434;412.474899;4488.000000;444.000000
38;4994.897949;437.891632;4476.600000;300.000000;518.297949;137.891632;536.327201;4475.000000;633.000000
39;4837.615234;270.641388;4492.200000;300.000000;345.415234;-29.358612;346.660659;4483.000000;399.000000
40;4793.346680;236.687408;4507.800000;300.000000;285.546680;-63.312592;292.481436;4481.000000;344.000000
41;4885.490234;297.258026;4523.400000;300.000000;362.090234;-2.741974;362.100616;4528.000000;431.000000
42;4863.308105;284.785980;4539.000000;300.000000;324.308105;-15.214020;324.664771;4507.000000;416.000000
43;4842.447754;263.990936;4554.500000;300.000000;287.947754;-36.009064;290.190561;4522.000000;378.000000
44;4860.010254;275.250214;4570.100000;300.000000;289.910254;-24.749786;290.964787;4532.000000;394.000000
45;4854.748047;265.411469;4585.700000;300.000000;269.048047;-34.588531;271.262268;4556.000000;371.000000
46;4856.028320;265.489349;4601.300000;300.000000;254.728320;-34.510651;257.055446;4560.000000;370.000000
47;4881.454102;281.627167;4616.900000;300.000000;264.554102;-18.372833;265.191315;4575.000000;393.000000
48;4849.278320;255.506744;4632.500000;300.000000;216.778320;-44.493256;221.297289;4584.000000;346.000000
49;4841.253906;245.089874;4648.100000;300.000000;193.153906;-54.910126;200.807254;4610.000000;320.000000
50;4866.954590;258.022919;4663.600000;300.000000;203.354590;-41.977081;207.641914;4640.000000;333.000000
51;4869.745605;255.628571;4679.200000;300.000000;190.545605;-44.371429;195.643685;4667.000000;320.000000
52;4809.806641;222.930145;4694.800000;300.000000;115.006641;-77.069855;138.442370;4615.000000;280.000000
53;4854.353516;249.086334;4710.400000;300.000000;143.953516;-50.913666;152.691899;4641.000000;317.000000
54;4894.421387;270.617767;4726.000000;300.000000;168.421387;-29.382233;170.965140;4681.000000;342.000000
55;4943.916504;296.212067;4741.600000;300.000000;202.316504;-3.787933;202.351961;4741.000000;368.000000
56;4949.591309;300.520721;4757.100000;300.000000;192.491309;0.520721;192.492013;4740.000000;376.000000
57;4871.454102;247.673370;4772.700000;300.000000;98.754102;-52.326630;111.760676;4733.000000;283.000000
58;4920.720703;275.892792;4788.300000;300.000000;132.420703;-24.107208;134.597177;4768.000000;322.000000
59;4932.281738;282.536346;4803.900000;300.000000;128.381738;-17.463654;129.564077;4777.000000;331.000000
60;4979.620117;308.152679;4819.500000;300.000000;160.120117;8.152679;160.327534;4828.000000;360.000000
61;4994.768555;319.359161;4835.100000;300.000000;159.668555;19.359161;160.837883;4826.000000;381.000000
62;5020.900879;331.528778;4850.600000;300.000000;170.300879;31.528778;173.194842;4869.000000;388.000000
63;4948.408203;285.735626;4866.200000;300.000000;82.208203;-14.264374;83.436569;4835.000000;316.000000
64;4993.868652;311.337616;4881.800000;300.000000;112.068652;11.337616;112.640687;4875.000000;349.000000
65;4996.120117;311.364899;4897.400000;300.000000;98.720117;11.364899;99.372141;4886.000000;345.000000
66;5011.201660;327.663666;4913.000000;300.000000;98.201660;27.663666;102.023745;4849.000000;388.000000
67;5018.407715;330.025116;4928.600000;300.000000;89.807715;30.025116;94.693892;4867.000000;386.000000
68;5027.950684;338.797150;4944.200000;300.000000;83.750684;38.797150;92.300573;4857.000000;405.000000
69;5015.980469;329.055267;4959.700000;300.000000;56.280469;29.055267;63.337980;4862.000000;386.000000
70;5074.309082;359.001434;4975.300000;300.000000;99.009082;59.001434;115.256096;4942.000000;411.000000
71;5100.917969;376.144440;4990.900000;300.000000;110.017969;76.144440;133.798091;4960.000000;434.000000
72;5139.755859;403.281830;5006.500000;300.000000;133.255859;103.281830;168.594960;4980.000000;471.000000
73;5100.152832;375.547089;5022.100000;300.000000;78.052832;75.547089;108.625997;4960.000000;433.000000
74;5139.236328;403.069855;5037.700000;300.000000;101.536328;103.069855;144.682483;4979.000000;471.000000
75;5141.688965;396.283905;5053.200000;300.000000;88.488965;96.283905;130.770361;5021.000000;446.000000
76;5126.844727;387.574432;5068.800000;300.000000;58.044727;87.574432;105.064130;5006.000000;437.000000
77;5097.816895;370.972015;5084.400000;300.000000;13.416895;70.972015;72.229080;4975.000000;420.000000
78;5152.095215;406.077301;5100.000000;300.000000;52.095215;106.077301;118.179123;5014.000000;464.000000
79;5135.475586;390.823151;5115.600000;300.000000;19.875586;90.823151;92.972488;5024.000000;436.000000
80;5111.470703;372.600983;5131.200000;300.000000;-19.729297;72.600983;75.233954;5024.000000;405.000000
81;5071.750977;341.219208;5146.800000;300.000000;-75.049023;41.219208;85.623472;5046.000000;339.000000
82;5134.674316;381.622772;5162.300000;300.000000;-27.625684;81.622772;86.171082;5071.000000;403.000000
83;5130.087891;377.255829;5177.900000;300.000000;-47.812109;77.255829;90.854064;5077.000000;393.000000
84;5108.584961;356.232697;5193.500000;300.000000;-84.915039;56.232697;101.846355;5117.000000;338.000000
85;5067.314453;329.546417;5209.100000;300.000000;-141.785547;29.546417;144.831392;5117.000000;286.000000
86;5151.343262;381.754242;5224.700000;300.000000;-73.356738;81.754242;109.840644;5142.000000;375.000000
87;5151.343262;381.754242;5240.300000;300.000000;-88.956738;81.754242;120.818282;5142.000000;375.000000
88;5163.374512;385.340057;5255.800000;300.000000;-92.425488;85.340057;125.799031;5172.000000;369.000000
89;5178.796875;394.652130;5271.400000;300.000000;-92.603125;94.652130;132.417387;5181.000000;382.000000
90;5235.833008;434.535553;5287.000000;300.000000;-51.166992;134.535553;143.937056;5193.000000;444.000000
91;5243.874512;440.586823;5302.600000;300.000000;-58.725488;140.586823;152.359239;5194.000000;453.000000
92;5206.745117;407.540375;5318.200000;300.000000;-111.454883;107.540375;154.877768;5221.000000;388.000000
93;5200.234375;399.765411;5333.800000;300.000000;-133.565625;99.765411;166.712068;5240.000000;366.000000
94;5238.516602;426.377960;5349.400000;300.000000;-110.883398;126.377960;168.126491;5243.000000;411.000000
95;5330.712402;486.934296;5364.900000;300.000000;-34.187598;186.934296;190.034793;5291.000000;484.000000
96;5262.756348;436.043182;5380.500000;300.000000;-117.743652;136.043182;179.920302;5284.000000;410.000000
